OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi,roof_quality,Estimated_installation_efficiency
"9753",38435751-b9cb-4ae6-be75-09affa9f7c71,StMaarten,253.479995727539,138.649993896484,26.8999996185303,41966.94921875,Schools,15.9300003051758,2.82999992370605,"1560.18",,,,Lower Princes Quarter,Good,165.559997558594
"9754",ca9a39fa-c935-4ce0-9878-34be0995f4c5,StMaarten,202.080001831055,105.660003662109,20.5,34068.30859375,Schools,0,8.56999969482422,"1662",,,,Lower Princes Quarter,Good,168.589996337891
"9755",b49c0974-f20b-4a30-8ce6-9b8341019be0,StMaarten,139.199996948242,74.5800018310547,14.4700002670288,24684.509765625,Single-family residential,0,5.40999984741211,"1706",,,,Lower Princes Quarter,Good,177.330001831055
"9756",9974b435-bcc9-452a-b796-9b23e7958f13,StMaarten,85.4400024414062,24.9300003051758,4.82999992370605,7807.52001953125,Single-family residential,15.5200004577637,3.79999995231628,"1615.72",,,,Lower Princes Quarter,Good,91.379997253418
"9757",5805ab49-6939-45c9-b123-66f5d95c75ff,StMaarten,150.240005493164,29.6900005340576,5.76000022888184,9178.8095703125,Multi-family residential,12.5799999237061,,"1593.6",,,,Upper Princes Quarter,Good,61.0900001525879
"9758",0bf5f491-97bd-45f5-b584-4a4080b586cb,StMaarten,49.2200012207031,11.4799995422363,2.23000001907349,3639.51000976562,Single-family residential,16.7700004577637,3.9300000667572,"1634.28",,,,Simpson Bay,Good,73.9400024414062
"9759",7498a927-e723-4c0b-953f-f128fd6953b6,StMaarten,124.300003051758,42.9099998474121,8.31999969482422,14122.9697265625,Commercial,26.0200004577637,,"1696.56",,,,Philipsburg,Good,113.620002746582
"9760",452e9572-484a-4a28-858a-8ffa9c4f877e,StMaarten,63.2799987792969,23.7700004577637,4.6100001335144,7621.60986328125,Single-family residential,13.6899995803833,2.30999994277954,"1652.98",,,,Cole Bay,Good,120.430000305176
"9761",1ce05279-99c6-4f72-823a-5557a94addab,StMaarten,199.820007324219,79.1500015258789,15.3400001525879,26216.5,Single-family residential,9.85000038146973,3.83999991416931,"1709",,,,Simpson Bay,Good,131.199996948242
"9762",e85b01bc-2d89-443a-9cc1-2548daa4c05a,StMaarten,57.0699996948242,26,5.03999996185303,8619.51953125,Single-family residential,0,,"1709",,,,Low Lands,Good,151.029998779297
"9763",78444031-2041-49b7-8026-2287f659544a,StMaarten,119.5,14.1499996185303,2.75,4538.759765625,Single-family residential,12.9700002670288,,"1653",,,,Lower Princes Quarter,Good,37.9799995422363
"9764",2f7673aa-0f00-4057-a417-fb7d3e5d47a5,StMaarten,256.700012207031,86.4400024414062,16.7700004577637,25658,Single-family residential,27.6700000762939,4.76999998092651,"1530.1",,,,Cole Bay,Good,99.9499969482422
"9765",398e9a27-2ef1-46d5-8aa5-9b21d5c79c40,StMaarten,95.2699966430664,32.2299995422363,6.25,10598.3603515625,Single-family residential,0,2.27999997138977,"1695",,,,Cole Bay,Good,111.25
"9766",ff47ac33-2530-4b69-9ecd-be7300878a66,StMaarten,99.4000015258789,31.3199996948242,6.07999992370605,9459.8701171875,Single-family residential,21.2000007629395,11.5,"1556.94",,,,Cul-de-Sac,Good,95.1699981689453
"9767",07a31547-6139-47bc-ab9f-f7bba01225e2,StMaarten,251.919998168945,93.4000015258789,18.1200008392334,29588.150390625,Single-family residential,11.8199996948242,6.03000020980835,"1633",,,,Cul-de-Sac,Medium,117.449996948242
"9768",07aa18c8-27d8-4fe4-8f86-df6ab85f4bd6,StMaarten,67.629997253418,19.7999992370605,3.83999991416931,6679.60009765625,Commercial,0,2.51999998092651,"1739",,,,Philipsburg,Good,98.7600021362305
"9769",96954c52-898e-4dd3-a3c7-e23b84ad6d5a,StMaarten,132.990005493164,30.2600002288818,5.86999988555908,10013.400390625,Single-family residential,9.90999984741211,,"1706",,,,Upper Princes Quarter,Good,75.3000030517578
"9770",84fea170-5a27-4308-967a-b9b3b9f194e1,StMaarten,250.360000610352,172.100006103516,33.3899993896484,58395.25,Commercial,8.90999984741211,2.65000009536743,"1749",,,,Philipsburg,Good,233.240005493164
"9771",8723b5cb-54a1-4639-a322-9a1257f58f75,StMaarten,164.699996948242,85.7300033569336,16.6299991607666,28416.66015625,Commercial,10.3100004196167,2.52999997138977,"1708.59",,,,Little Bay Area,Good,172.539993286133
"9772",94a46028-1292-4827-99c1-cefdc1b64042,StMaarten,24.6299991607666,9.39999961853027,1.82000005245209,3188.43994140625,Single-family residential,8.97999954223633,5.17000007629395,"1749",,,,Upper Princes Quarter,Good,129.470001220703
"9773",18c4a751-2ba1-4422-9a6d-e2183dafb34a,StMaarten,181.160003662109,78.3499984741211,15.1999998092651,24242.48046875,Multi-family residential,19.7399997711182,5.71999979019165,"1595",,,,Upper Princes Quarter,Good,133.820007324219
"9774",b9b21cee-1fee-4265-b265-a2e8fb89b8e8,StMaarten,169.75,69.2399978637695,13.4300003051758,20161.400390625,Single-family residential,17.2900009155273,5.30000019073486,"1501",,,,Cole Bay,Good,118.769996643066
"9775",cf223f4e-a8ac-4578-867c-9003ddae5f72,StMaarten,328.730010986328,150.130004882812,29.1200008392334,46552.41015625,Single-family residential,13.1199998855591,7.44000005722046,"1598.37",,,,Upper Princes Quarter,Good,141.610000610352
"9776",c18fbf8c-a952-4edd-af2b-1ed3fce971ab,StMaarten,69.4800033569336,39.2999992370605,7.61999988555908,11360.2099609375,Single-family residential,19.9899997711182,9.27999973297119,"1490",,,,Cul-de-Sac,Good,163.5
"9777",90ed20e7-ef6e-4eb1-a904-7e3b32c594cd,StMaarten,167.440002441406,67.2399978637695,13.039999961853,22109.66015625,Single-family residential,0,3.5,"1695",,,,Cole Bay,Good,132.050003051758
"9778",0e9fcdea-68e1-4149-b96e-360c52b267f9,StMaarten,107.330001831055,46.1100006103516,8.9399995803833,13479.91015625,Single-family residential,33.1500015258789,4.11999988555908,"1506.98",,,,Cul-de-Sac,Good,125.589996337891
"9779",37f419b6-1540-424e-91be-238aacab368f,StMaarten,273.470001220703,127.98999786377,24.8299999237061,40213.0703125,Single-family residential,11.8199996948242,2.61999988555908,"1619.54",,,,Simpson Bay,Good,147.050003051758
"9780",41a38895-6306-4e29-a8c5-d134cbadab70,StMaarten,399.380004882812,164.509994506836,31.8799991607666,49901.7890625,Commercial,17.8500003814697,2.96000003814697,"1565.13",,,,Cul-de-Sac,Good,124.949996948242
"9781",680459f6-8b35-4de4-b1cd-e840cc99bc41,StMaarten,303.609985351562,131.720001220703,25.5499992370605,42471.171875,Single-family residential,0,5.09999990463257,"1662",,,,Cul-de-Sac,Good,139.889999389648
"9782",cc775865-86b5-4a45-b23b-53d3995e17a9,StMaarten,59.7000007629395,29.7900009155273,5.76999998092651,10097.849609375,Single-family residential,8.22999954223633,6.30999994277954,"1749",,,,Upper Princes Quarter,Good,169.149993896484
"9783",98f84c76-7630-4bee-92c5-801ccecd6aa2,StMaarten,75.0100021362305,37.0999984741211,7.19999980926514,11249.830078125,Single-family residential,18.2399997711182,9.39999961853027,"1563",,,,Cul-de-Sac,Good,149.990005493164
"9784",c736900a-cf93-4114-92ab-7b719a10da27,StMaarten,723.450012207031,438.109985351562,84.9899978637695,148652.328125,Public,0,3.53999996185303,"1749",,,,Philipsburg,Good,205.479995727539
"9785",982b63c0-4a86-4e75-b6d3-a4184eab472c,StMaarten,50.4099998474121,18.6499996185303,3.61999988555908,6014.75,Single-family residential,0,4.55999994277954,"1662",,,,Cul-de-Sac,Good,119.319999694824
"9786",91e1ea7e-5194-4c70-90b8-502412db8470,StMaarten,159.699996948242,36.189998626709,7.01999998092651,11766.5595703125,Single-family residential,19.7399997711182,3.97000002861023,"1675.72",,,,Lower Princes Quarter,Good,73.6800003051758
"9787",470622d4-6e09-4ffb-8596-a8fce87f66d6,StMaarten,214.929992675781,114.050003051758,22.1200008392334,31246.0703125,Single-family residential,22.7199993133545,4.21000003814697,"1412.27",,,,Little Bay Area,Medium,145.380004882812
"9788",3e6211be-e9da-4565-8568-a728b895d429,StMaarten,43.5999984741211,19.8500003814697,3.84999990463257,6568.35009765625,Single-family residential,8.93000030517578,,"1706",,,,Upper Princes Quarter,Good,150.639999389648
"9789",c0151001-359a-4dbe-8c7e-e0a494a7d938,StMaarten,363.690002441406,158.710006713867,30.8199996948242,51171.3984375,Commercial,17.1499996185303,8.8100004196167,"1660.35",,,,Little Bay Area,Good,140.699996948242
"9790",c218ed05-7e80-4cd3-8924-9fea42a80102,StMaarten,1129.10998535156,692.700012207031,134.380004882812,237187.265625,Commercial,0,5.17000007629395,"1765",,,,Philipsburg,Good,210.059997558594
"9791",b16f2503-4d5c-47b8-ba66-7f0b7d92473d,StMaarten,348.519989013672,157.350006103516,30.5300006866455,48781.3984375,Single-family residential,18.1700000762939,4.53000020980835,"1598",,,,Little Bay Area,Good,139.970001220703
"9792",58568f92-6748-4315-8c37-f78af3a431c3,StMaarten,81.8499984741211,27.7999992370605,5.3899998664856,9433.48046875,Single-family residential,0,2.5,"1749",,,,Upper Princes Quarter,Good,115.25
"9793",c11a0ec7-2046-4636-b6e3-076f40918990,StMaarten,20.1200008392334,7.53999996185303,1.46000003814697,2484.52001953125,Single-family residential,12.3999996185303,2.94000005722046,"1699",,,,Upper Princes Quarter,Good,123.51000213623
"9794",58f8436e-511e-4acb-982b-5a0c9f2de8d7,StMaarten,677.919982910156,277.540008544922,53.8400001525879,88688.609375,Commercial,19.2099990844727,9.21000003814697,"1647.17",,,,Philipsburg,Good,130.830001831055
"9795",e3929e88-ff5a-4d22-b9aa-f1a9ab629482,StMaarten,393.910003662109,225.550003051758,43.7599983215332,68821.359375,Public health facilities,21.2199993133545,7.59000015258789,"1572.78",,,,Simpson Bay,Good,174.710006713867
"9796",416c574f-4d2b-4c9d-8fb6-c02d0988598a,StMaarten,293.690002441406,115.910003662109,22.4899997711182,36974.0703125,Public health facilities,24.1499996185303,8.65999984741211,"1644.31",,,,Cole Bay,Good,125.889999389648
"9797",eeb95e58-4b0c-4a26-bc40-9070fc8ae0a8,StMaarten,24.3999996185303,11.5799999237061,2.25,3524.169921875,Single-family residential,23.6299991607666,,"1568.54",,,,Little Bay Area,Good,144.460006713867
"9798",54ea46fb-65d5-4193-aa10-5a141a5ceab8,StMaarten,285.010009765625,116.900001525879,22.6800003051758,37690.3203125,Single-family residential,0,6.75,"1662",,,,Cul-de-Sac,Good,132.240005493164
"9799",b52f40f4-06f7-4458-b493-a69d4b42b84e,StMaarten,26.5300006866455,9.63000011444092,1.87000000476837,2868.31005859375,Commercial,18.9899997711182,,"1535",,,,Philipsburg,Good,108.099998474121
"9800",bf0ff446-39d9-425c-a619-ee7b55c20fa0,StMaarten,623.140014648438,404.899993896484,78.5500030517578,138642.203125,Commercial,0,5.67999982833862,"1765",,,,Philipsburg,Good,222.490005493164
"9801",d1b7bf52-8790-47ff-be60-8ea28e09683c,StMaarten,348.059997558594,145.479995727539,28.2199993133545,43285.4296875,Single-family residential,11.5900001525879,19.1200008392334,"1533.7",,,,Cole Bay,Good,124.360000610352
"9802",1b8a584a-10e3-47de-a2ec-35097313a0ab,StMaarten,115.199996948242,31.3099994659424,6.07000017166138,10094.990234375,Single-family residential,0,4.03999996185303,"1662",,,,Little Bay Area,Good,87.629997253418
"9803",24e327a8-947f-4ec1-a9be-718aac06d748,StMaarten,41.310001373291,17.7199993133545,3.44000005722046,5827.10986328125,Single-family residential,0,2.73000001907349,"1695",,,,Cole Bay,Good,141.070007324219
"9804",d8a62acc-fafe-41d8-a210-80d08d8a5928,StMaarten,54.7700004577637,23.2299995422363,4.51000022888184,6700.97021484375,Single-family residential,10.2399997711182,5.44999980926514,"1487",,,,Cul-de-Sac,Good,122.360000610352
"9805",489c6f39-ae34-4e95-9496-e960e3a25149,StMaarten,168.690002441406,95.5999984741211,18.5499992370605,30824.80078125,Single-family residential,0,,"1662",,,,Lower Princes Quarter,Good,182.729995727539
"9806",f5f75785-2774-45b8-afb4-206b01ca0b14,StMaarten,121.879997253418,61.9900016784668,12.0299997329712,19553.25,Single-family residential,34.7099990844727,,"1626",,,,Cole Bay,Good,160.429992675781
"9807",8a6425b3-be60-4a7b-a28e-6acbc7b102a2,StMaarten,184.539993286133,90.2600021362305,17.5100002288818,29679.9296875,Single-family residential,0,5.76999998092651,"1695",,,,Cole Bay,Good,160.830001831055
"9808",1a966905-50ea-4190-8520-56cf128468d8,StMaarten,161.179992675781,71.8499984741211,13.9399995803833,20642.400390625,Single-family residential,21.5300006866455,4.5,"1481",,,,Cole Bay,Good,128.070007324219
"9809",bfc740e0-35fe-4b23-942d-d8fc7999f003,StMaarten,338.119995117188,142.259994506836,27.6000003814697,43425.94140625,Single-family residential,25.1599998474121,8.77000045776367,"1573.52",,,,Upper Princes Quarter,Good,128.429992675781
"9810",509e4a65-602b-409d-8310-ca2a13e04edc,StMaarten,72.7200012207031,29.8299999237061,5.78999996185303,9873.08984375,Single-family residential,0,6.07000017166138,"1706",,,,Lower Princes Quarter,Good,135.779998779297
"9811",bdaff145-3f40-464e-9204-f1a0f3e591fe,StMaarten,238.539993286133,145.380004882812,28.2000007629395,45550.23046875,Single-family residential,22.3500003814697,6.01000022888184,"1615",,,,Cul-de-Sac,Good,190.949996948242
"9812",5da89adc-74a4-435d-8321-a5bd2d9b3c08,StMaarten,43.0699996948242,17.0499992370605,3.30999994277954,5304.259765625,Single-family residential,14.7600002288818,3.04999995231628,"1603.35",,,,Little Bay Area,Good,123.160003662109
"9813",5bb06e94-62c5-4d38-be12-18094e664f39,StMaarten,29.9200000762939,0,0,0,Single-family residential,0,4.5,,,,,Little Bay Area,Good,0
"9814",1f9b8a5b-3752-4ce2-9d0f-b0798abb06c7,StMaarten,33.25,9.61999988555908,1.87000000476837,2754.03002929688,Single-family residential,31.4799995422363,4.40000009536743,"1475.96",,,,Little Bay Area,Good,82.8300018310547
"9815",874c0444-24ed-428f-a6b0-2ee180bd08f6,StMaarten,134.410003662109,68.9700012207031,13.3800001144409,21817.330078125,Single-family residential,15.1800003051758,3.77999997138977,"1630.67",,,,Philipsburg,Good,162.320007324219
"9816",b6e40ff6-1bc6-4a08-92c8-b6ccd8dca6c7,StMaarten,100.25,36.5400009155273,7.09000015258789,11440.900390625,Multi-family residential,20.4400005340576,6.07999992370605,"1614",,,,Lower Princes Quarter,Good,114.120002746582
"9817",cdd306f7-4834-4d01-b232-4025e6d07828,StMaarten,83.7799987792969,29.1700000762939,5.65999984741211,9898.599609375,Single-family residential,8.78999996185303,2.95000004768372,"1749",,,,Upper Princes Quarter,Good,118.150001525879
"9818",98f71fbd-91cb-4f68-8cea-61d8eb0a1f98,StMaarten,167.970001220703,72.7799987792969,14.1199998855591,21979.359375,Single-family residential,23.1100006103516,12.1000003814697,"1556.72",,,,Little Bay Area,Good,130.850006103516
"9819",d03c2bdf-0beb-48dd-a337-5814db06e1f8,StMaarten,43.4500007629395,16.4400005340576,3.19000005722046,5208.5400390625,Single-family residential,19.9599990844727,,"1633",,,,Cul-de-Sac,Good,119.879997253418
"9820",1d858f94-d181-46ba-afb2-bbdc91f76d95,StMaarten,48.3899993896484,20.6299991607666,4,6678.77978515625,Single-family residential,26.75,3.79999995231628,"1669.02",,,,Upper Princes Quarter,Good,138.029998779297
"9821",0841ebed-e678-4868-87d2-85bcdac9ab89,StMaarten,53.3400001525879,11.7399997711182,2.27999997138977,3860.07006835938,Single-family residential,9.34000015258789,,"1695",,,,Cole Bay,Good,72.370002746582
"9822",cf01aa0e-e8c8-466d-b6eb-e0f0ef43e541,StMaarten,99.7300033569336,26.7000007629395,5.17999982833862,7774.8701171875,Single-family residential,11.3100004196167,6.61999988555908,"1501",,,,Cole Bay,Good,77.9599990844727
"9823",eda759a4-d800-45dd-876f-37bbdb80664a,StMaarten,193.559997558594,112.650001525879,21.8500003814697,37161.12109375,Multi-family residential,19.7600002288818,3.57999992370605,"1700.49",,,,Upper Princes Quarter,Good,191.990005493164
"9824",476eb898-9162-41ea-9830-91a607409859,StMaarten,114.660003662109,41.9199981689453,8.13000011444092,13175.150390625,Single-family residential,16.5699996948242,2.52999997138977,"1619.88",,,,Upper Princes Quarter,Good,114.900001525879
"9825",7cfcd1cb-6f6c-4281-ad73-36e0376074c6,StMaarten,146.839996337891,85.7699966430664,16.6399993896484,28252.25,Single-family residential,18,2.6800000667572,"1698",,,,Simpson Bay,Good,192.399993896484
"9826",5536372e-ade3-4a46-9afc-4013b2205eca,StMaarten,55.9700012207031,23.6900005340576,4.59999990463257,6188.14013671875,Single-family residential,26.4599990844727,,"1346.44",,,,Little Bay Area,Good,110.569999694824
"9827",3b3e8456-bbfd-47c9-8856-7dd326ad69da,StMaarten,198.320007324219,99.8399963378906,19.3700008392334,31536.5,Single-family residential,14.7799997329712,5.23000001907349,"1628.26",,,,Simpson Bay,Good,159.020004272461
"9828",f23c89d5-cd70-4b64-8b71-b441c2856962,StMaarten,128.979995727539,19.3799991607666,3.75999999046326,5642.43017578125,Single-family residential,20.0200004577637,8.76000022888184,"1501",,,,Lower Princes Quarter,Good,43.75
"9829",7f9f548d-9ad6-43cf-9d7a-56f8896457ab,StMaarten,126.370002746582,45.689998626709,8.85999965667725,15182.8798828125,Single-family residential,0,3.07999992370605,"1713",,,,Cole Bay,Medium,120.139999389648
"9830",4ff84712-518d-4c5b-817f-ee83b66062b9,StMaarten,44.9700012207031,21.4300003051758,4.15999984741211,6597.56982421875,Single-family residential,19.0400009155273,5.32000017166138,"1587.21",,,,Little Bay Area,Good,146.710006713867
"9831",75fc76c1-c7e4-44b6-ba74-529dc2caf4d6,StMaarten,151.300003051758,74.4400024414062,14.4300003051758,23349.470703125,Single-family residential,11.2600002288818,7.21999979019165,"1618.47",,,,Lower Princes Quarter,Good,154.330001831055
"9832",52237cee-17ac-42c3-8521-d5fdcb20f1cd,StMaarten,145.410003662109,60.7400016784668,11.7799997329712,18969.150390625,Single-family residential,11.2700004577637,3.72000002861023,"1609.83",,,,Upper Princes Quarter,Good,130.449996948242
"9833",5b6aee81-b2b2-4217-a6c8-7ed4f5ad50fd,StMaarten,110.330001831055,31.0699996948242,6.03000020980835,9054.7099609375,Single-family residential,27.0799999237061,6.44000005722046,"1502",,,,Cul-de-Sac,Good,82.0699996948242
"9834",cfd34217-8def-428a-9f21-2823c391cbc4,StMaarten,248.429992675781,127.370002746582,24.7099990844727,41557.69140625,Single-family residential,17.4699993133545,4.42000007629395,"1681.89",,,,Upper Princes Quarter,Good,167.279998779297
"9835",c04dcf3f-1428-475f-a7b6-f9642f8f4080,StMaarten,84.8499984741211,29.8099994659424,5.78000020980835,9882.0400390625,Single-family residential,8.80000019073486,3.01999998092651,"1709",,,,Simpson Bay,Good,116.470001220703
"9836",6947725e-a6a6-484d-80bb-77d4324808ed,StMaarten,40.2700004577637,19.1100006103516,3.71000003814697,6161.9501953125,Single-family residential,0,9.92000007629395,"1662",,,,Lower Princes Quarter,Good,153
"9837",9ef140c8-bb37-4cce-9300-a6cf3cdda3b3,StMaarten,149.259994506836,93.129997253418,18.0499992370605,29170.439453125,Single-family residential,12.710000038147,3.5,"1616.22",,,,Little Bay Area,Good,195.440002441406
"9838",90c0dc31-3cc6-40f4-8375-b95076a06222,StMaarten,84.629997253418,44.2999992370605,8.60999965667725,13613.5302734375,Single-family residential,12.0900001525879,3.5699999332428,"1580.94",,,,Little Bay Area,Good,160.850006103516
"9839",77f40757-6b44-4773-ad47-dffd0dd29b70,StMaarten,202.059997558594,104.900001525879,20.3500003814697,31609.439453125,Single-family residential,12.0699996948242,7.05000019073486,"1553.27",,,,Cul-de-Sac,Good,156.440002441406
