OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi
"2461",4dbe0bc5-a053-43dd-bbf8-54db715b5a1c,StLucia,84.75,47.8499984741211,9.27999973297119,12851.75,Single-family residential,29.8099994659424,4.52,"1384.46",,2023-01-03T13:15:51.000,,Soufriere
"2462",3f020d6a-b043-4916-9128-00d58228fdf7,StLucia,124.449996948242,76.8000030517578,14.8999996185303,22726.51953125,Single-family residential,21.5799999237061,,"1525.33",,2023-01-03T13:15:51.000,,Soufriere
"2463",92063a43-369a-42e7-b393-e2919d95679d,StLucia,80.7200012207031,43.2900009155273,8.39999961853027,12386.580078125,Schools,13.1000003814697,8.92,"1474.84",,2023-01-03T13:15:51.000,,Soufriere
"2464",36a1f985-b88e-4a79-90bb-f75dd04b226d,StLucia,133.610000610352,67.9400024414063,13.1800003051758,18675.720703125,Single-family residential,19.3799991607666,15.87,"1416.98",,2023-01-03T13:15:51.000,,Soufriere
"2465",1c9e7181-efb0-4ce9-9c3a-96b481b52c2a,StLucia,87.4700012207031,41.6699981689453,8.07999992370605,11948.8798828125,Single-family residential,23.4799995422363,2.32,"1478.0",,2023-01-03T13:15:51.000,,Soufriere
"2466",08d956ee-7be7-4e28-bc59-c99835c25081,StLucia,87.5199966430664,21.1299991607666,4.09999990463257,4501.72998046875,Single-family residential,38.6199989318848,,"1098.0",,2023-01-03T13:15:51.000,,Soufriere
"2467",8a5fab52-cd45-4fef-9657-23059dbe15a1,StLucia,465.260009765625,330.010009765625,64.0199966430664,95005.5703125,Single-family residential,22.1399993896484,6.1,"1483.93",,2023-01-03T13:15:51.000,,Soufriere
"2468",cfbc73a3-ca10-4ef6-9766-a6f1239fc021,StLucia,106.370002746582,62.8499984741211,12.1899995803833,16377.2802734375,Single-family residential,22.5300006866455,,"1343.22",,2023-01-03T13:15:51.000,,Soufriere
"2469",723320d4-39a9-4c82-93c0-b2f5039e82a3,StLucia,113.370002746582,67.1800003051758,13.0299997329712,20162.970703125,Single-family residential,20.8999996185303,5.18,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"2470",c43d0ce9-5f83-48c6-96f1-aabc62dce33e,StLucia,34.3300018310547,14.8299999237061,2.88000011444092,4115.7900390625,Single-family residential,20.5,3.18,"1430.18",,2023-01-03T13:15:51.000,,Soufriere
"2471",b55984d3-d27b-4c83-ae92-7f212b57b90b,StLucia,121.349998474121,58.6399993896484,11.3699998855591,16441.119140625,Single-family residential,28.4699993133545,4.46,"1446.6",,2023-01-03T13:15:51.000,,Soufriere
"2472",7909e660-f059-4a77-a5ef-0701a995adf7,StLucia,82.5599975585938,44.4799995422363,8.63000011444092,11909.400390625,Single-family residential,24.2700004577637,4.07,"1380.07",,2023-01-03T13:15:51.000,,Soufriere
"2473",6fae624d-6f5d-46ab-95d1-835348083c05,StLucia,65.7600021362305,31.3600006103516,6.07999992370605,8690.6904296875,Single-family residential,22.9300003051758,9.84,"1429.84",,2023-01-03T13:15:51.000,,Soufriere
"2474",e89f4cc9-e317-4d69-9179-cda28cb794ca,StLucia,11.7399997711182,4.40999984741211,0.860000014305115,1111.25,Single-family residential,23.4899997711182,4.05,"1298.0",,2023-01-03T13:15:51.000,,Soufriere
"2475",006c51d9-da1d-4f0b-af10-62a720e6667d,StLucia,93.3199996948242,47.3600006103516,9.1899995803833,14204.0400390625,Public,13.8100004196167,2.13,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"2476",1cc6492b-6b68-4a07-b55f-386780d4cf24,StLucia,67.5599975585938,35.3699989318848,6.8600001335144,9669.759765625,Single-family residential,23.5100002288818,5.29,"1409.15",,2023-01-03T13:15:51.000,,Soufriere
"2477",7ad5470a-0b95-4220-8e27-2bd30087ec08,StLucia,166.440002441406,106.190002441406,20.5799999237061,30022.759765625,Single-family residential,29.5400009155273,3.85,"1458.85",,2023-01-03T13:15:51.000,,Soufriere
"2478",92bf31a0-c572-40f8-80c2-52b9c8231014,StLucia,89.8899993896484,53.8499984741211,10.4499998092651,13559.009765625,Single-family residential,21.4599990844727,,"1298.0",,2023-01-03T13:15:51.000,,Soufriere
"2479",ed95d845-3e4b-48a8-98dd-7c777a31879d,StLucia,250.75,176.830001831055,34.2999992370605,48253.44921875,Single-family residential,23.7000007629395,6.67,"1406.62",,2023-01-03T13:15:51.000,,Soufriere
"2480",7b7a8206-9ebc-41a9-bf44-1dd785c80503,StLucia,71.370002746582,40.2099990844727,7.80000019073486,11215.6904296875,Single-family residential,20.25,3.92,"1437.89",,2023-01-03T13:15:51.000,,Soufriere
"2481",d0b1f5ac-ccbc-42f4-80c9-b19ec8f81816,StLucia,29.25,13.3500003814697,2.58999991416931,3850.8798828125,Single-family residential,18.8899993896484,3.77,"1486.87",,2023-01-03T13:15:51.000,,Soufriere
"2482",06be8af6-7362-4fe0-ac5f-72af33592ec2,StLucia,133.089996337891,83.120002746582,16.1299991607666,24930.80078125,Single-family residential,29.5699996948242,3.8,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"2483",442c3446-ebe8-43a9-ac67-525cc85c45ff,StLucia,98.4300003051758,49.3300018310547,9.56999969482422,13052.7900390625,Single-family residential,23.3500003814697,4.15,"1363.91",,2023-01-03T13:15:51.000,,Soufriere
"2484",78edb871-05a9-40ce-a97b-2bb4c9956627,StLucia,89.7900009155273,53.6199989318848,10.3999996185303,14396.3896484375,Single-family residential,23.0400009155273,,"1384.0",,2023-01-03T13:15:51.000,,Soufriere
"2485",f8b05265-aa34-4e9a-8be0-6b93f3acd619,StLucia,37.7099990844727,18.7199993133545,3.63000011444092,5207.89990234375,Single-family residential,21.9699993133545,3.34,"1433.83",,2023-01-03T13:15:51.000,,Soufriere
"2486",e6d06289-61b3-44fb-9442-4f260067ac44,StLucia,182.020004272461,103.839996337891,20.1499996185303,29263.439453125,Single-family residential,24.3899993896484,8.27,"1452.63",,2023-01-03T13:15:51.000,,Soufriere
"2487",870de789-b4c3-4ffe-828b-c67dfe8140b0,StLucia,104.930000305176,59.6699981689453,11.5799999237061,16982.3203125,Single-family residential,17.5799999237061,4.35,"1467.0",,2023-01-03T13:15:51.000,,Soufriere
"2488",e9c63aae-31a8-4942-b8cf-4f30d502adaf,StLucia,162.880004882813,87.6900024414063,17.0100002288818,23410.609375,Single-family residential,21.4899997711182,7.04,"1376.13",,2023-01-03T13:15:51.000,,Soufriere
"2489",5b47ddf0-9a73-42d7-90a7-e48d80d221e7,StLucia,95.7200012207031,54.560001373291,10.5799999237061,15455.8603515625,Single-family residential,23.0799999237061,4.07,"1460.32",,2023-01-03T13:15:51.000,,Soufriere
"2490",e90cfde7-32b7-4414-848f-1302f5da0bae,StLucia,185.869995117188,111.980003356934,21.7199993133545,30181.44921875,Single-family residential,22.3600006103516,3.14,"1389.3",,2023-01-03T13:15:51.000,,Soufriere
"2491",a24bdbd2-a2ba-495c-b6eb-77b3038799ca,StLucia,92.9499969482422,40.7700004577637,7.90999984741211,10675.58984375,Commercial,46.1599998474121,7.41,"1349.72",,2023-01-03T13:15:51.000,,Soufriere
"2492",50c3aaee-e02f-4e83-a4a9-831ddad38949,StLucia,136.020004272461,58.4099998474121,11.3299999237061,16944.810546875,Single-family residential,28.25,6.73,"1495.34",,2023-01-03T13:15:51.000,,Soufriere
"2493",9eff4d29-02fe-4be2-a4b0-943c70ba1b45,StLucia,118.459999084473,61.7200012207031,11.9700002670288,17478.25,Single-family residential,24.2399997711182,6.73,"1459.79",,2023-01-03T13:15:51.000,,Soufriere
"2494",25266760-b5ae-4c9f-b04a-ad12d124184e,StLucia,58.9799995422363,18.5100002288818,3.58999991416931,5297.64013671875,Single-family residential,21.4899997711182,3.64,"1475.19",,2023-01-03T13:15:51.000,,Soufriere
"2495",972e83be-daa7-4aeb-9460-60fd33d477e2,StLucia,167.199996948242,86.370002746582,16.7600002288818,23939.9296875,Single-family residential,23.7600002288818,11.08,"1428.73",,2023-01-03T13:15:51.000,,Soufriere
"2496",a0409caa-38df-46d0-b223-d2191936205b,StLucia,150.169998168945,91.5999984741211,17.7700004577637,24996.26953125,Single-family residential,22.8500003814697,3.13,"1406.65",,2023-01-03T13:15:51.000,,Soufriere
"2497",1f3c196f-b6af-4a10-8531-2798a5917c7a,StLucia,19.3799991607666,8.56999969482422,1.6599999666214,2302.01000976563,Schools,8.59000015258789,7.67,"1384.0",,2023-01-03T13:15:51.000,,Soufriere
"2498",4028bd44-888a-4891-b1f5-99b8d97531b4,StLucia,88.6800003051758,48.1800003051758,9.35000038146973,13634.990234375,Single-family residential,23.4300003051758,3.57,"1458.9",,2023-01-03T13:15:51.000,,Soufriere
"2499",c92a38d1-c404-4db8-9144-2154d21fd841,StLucia,104.940002441406,59.3499984741211,11.5100002288818,14969.0703125,Single-family residential,25.0200004577637,4.57,"1300.0",,2023-01-03T13:15:51.000,,Soufriere
"2500",6a916586-422a-4d3f-97a4-e792c357f485,StLucia,50.0200004577637,26.9400005340576,5.23000001907349,7761.89990234375,Single-family residential,21.7399997711182,3.56,"1485.0",,2023-01-03T13:15:51.000,,Soufriere
"2501",fec0a6ec-a7cd-491f-821c-6611ad6e717f,StLucia,138.529998779297,81.1699981689453,15.7299995422363,22074.73046875,Single-family residential,24.8400001525879,3.6,"1403.21",,2023-01-03T13:15:51.000,,Soufriere
"2502",c73b2c47-e8ce-472a-aa1f-0f6fe465c645,StLucia,94,55.9500007629395,10.8500003814697,16059.5595703125,Single-family residential,23.6800003051758,4.33,"1479.54",,2023-01-03T13:15:51.000,,Soufriere
"2503",bf8f3aab-1d49-4bff-83e2-7de3b4178ac8,StLucia,86.2300033569336,51.3400001525879,9.96000003814697,15397.26953125,Single-family residential,20.7399997711182,4.93,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"2504",0e9511f1-c8d8-44a9-806d-7230f785b344,StLucia,146.130004882813,81.0199966430664,15.7200002670288,21855.060546875,Single-family residential,20.7099990844727,2.5,"1390.38",,2023-01-03T13:15:51.000,,Soufriere
"2505",f9a4e22a-a035-457b-b745-6136e2e53f5a,StLucia,94.1800003051758,56.1100006103516,10.8800001144409,15452.259765625,Commercial,6.1399998664856,3.16,"1419.62",,2023-01-03T13:15:51.000,,Soufriere
"2506",ad4a8545-05c6-42ca-bd88-c7f1452a53ad,StLucia,158.940002441406,96.2799987792969,18.6800003051758,26977.66015625,Single-family residential,20.8700008392334,3.41,"1444.34",,2023-01-03T13:15:51.000,,Soufriere
"2507",9018a78a-53ba-493b-b8a4-323ac9ebe6ce,StLucia,147.559997558594,89.5400009155273,17.3700008392334,24325.150390625,Single-family residential,20.2900009155273,4.45,"1400.34",,2023-01-03T13:15:51.000,,Soufriere
"2508",72620f48-5884-44c7-9fdc-df9cfca3d061,StLucia,146.449996948242,76.120002746582,14.75,20774.83984375,Commercial,28.2099990844727,6.16,"1408.17",,2023-01-03T13:15:51.000,,Soufriere
"2509",8ee18746-8717-4520-babe-59d3e15895c0,StLucia,204.679992675781,130.759994506836,25.3700008392334,36342.19140625,Commercial,23.7199993133545,5.69,"1432.59",,2023-01-03T13:15:51.000,,Soufriere
"2510",7f79941d-5c83-4919-90e0-a53417f798ff,StLucia,42.0699996948242,19.5200004577637,3.78999996185303,5388.43994140625,Commercial,16.9599990844727,2.63,"1422.6",,2023-01-03T13:15:51.000,,Soufriere
"2511",a8972db7-06b2-4eaf-b1ca-04cafaa11ea3,StLucia,101.879997253418,54.7400016784668,10.6199998855591,15598.009765625,Single-family residential,27.9099998474121,7.85,"1468.85",,2023-01-03T13:15:51.000,,Soufriere
"2512",d8f77c97-b86c-4677-a587-d371dba1f603,StLucia,156.949996948242,79.629997253418,15.4499998092651,23524.599609375,Single-family residential,28.7199993133545,5,"1522.82",,2023-01-03T13:15:51.000,,Soufriere
"2513",2cd39b69-f0a7-4d87-ba4a-4c0bff97f863,StLucia,50.5900001525879,13.1700000762939,2.54999995231628,3502.43994140625,Single-family residential,24.3700008392334,4.01,"1370.84",,2023-01-03T13:15:51.000,,Soufriere
"2514",6ea6d519-04c6-487a-9619-22a4ca2073f0,StLucia,184.029998779297,113.669998168945,22.0499992370605,32558.619140625,Single-family residential,21.6399993896484,3.39,"1476.39",,2023-01-03T13:15:51.000,,Soufriere
"2515",19143590-9f6b-434e-9ec6-dbe1f868f8df,StLucia,101.98999786377,61.9099998474121,12,16860.619140625,Single-family residential,25.1499996185303,,"1405.13",,2023-01-03T13:15:51.000,,Soufriere
"2516",89457ced-7d3d-4553-8960-46b8873be12b,StLucia,63.5499992370605,36.0900001525879,6.98999977111816,9893.23046875,Commercial,12.0100002288818,4.38,"1414.55",,2023-01-03T13:15:51.000,,Soufriere
"2517",f3867e85-b7c6-43eb-ae30-57e85ab5d122,StLucia,135.770004272461,83.879997253418,16.2700004577637,24310.58984375,Single-family residential,27.4300003051758,3.65,"1493.88",,2023-01-03T13:15:51.000,,Soufriere
"2518",7be7dd61-c54a-40f7-8ec8-7fdc08a90c4a,StLucia,58.2999992370605,26.9799995422363,5.23000001907349,8095.77978515625,Single-family residential,22.4899997711182,2.92,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"2519",bc7c153d-ffc5-4187-85e6-ff659c21dfa5,StLucia,93.379997253418,52.5,10.1800003051758,15122.16015625,Commercial,5.59999990463257,,"1484.87",,2023-01-03T13:15:51.000,,Soufriere
"2520",b71322c9-2490-4eef-b9cb-8cccd903f75b,StLucia,200.589996337891,109.309997558594,21.2099990844727,30449.779296875,Single-family residential,20.6900005340576,6.49,"1435.92",,2023-01-03T13:15:51.000,,Soufriere
"2521",d7446777-fb95-4286-bd1d-25bf500c3d31,StLucia,123.900001525879,73.25,14.210000038147,19737.2109375,Single-family residential,24.2099990844727,5.86,"1389.0",,2023-01-03T13:15:51.000,,Soufriere
"2522",58d4512d-8e8e-4558-8a3f-871f4630ca43,StLucia,56.2700004577637,30.0400009155273,5.82999992370605,8647.3203125,Single-family residential,21.6200008392334,2.88,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"2523",48a6043e-4f02-4e95-ab79-7f6a719a4eaa,StLucia,166,69.9499969482422,13.5600004196167,19760.029296875,Single-family residential,28.1900005340576,7.26,"1457.48",,2023-01-03T13:15:51.000,,Soufriere
"2524",63e4a341-ee2c-4518-b689-88659b4e5e67,StLucia,238.059997558594,171.490005493164,33.2700004577637,46547.75,Single-family residential,23.7600002288818,7.86,"1399.12",,2023-01-03T13:15:51.000,,Soufriere
"2525",1adddaf9-afd9-4996-92c0-c31d9483ea67,StLucia,114.169998168945,59.5299987792969,11.5500001907349,16554.369140625,Public,16.2099990844727,6.96,"1433.35",,2023-01-03T13:15:51.000,,Soufriere
"2526",b08df0b8-68d2-464d-8f09-6a6e43abc435,StLucia,97.0500030517578,40.060001373291,7.78000020980835,10769.5498046875,Single-family residential,23.7800006866455,,"1384.26",,2023-01-03T13:15:51.000,,Soufriere
"2527",8474be56-f2ba-4be7-8afa-afa9e49f7259,StLucia,122.080001831055,75.2600021362305,14.6000003814697,21206.509765625,Single-family residential,22.5699996948242,,"1452.38",,2023-01-03T13:15:51.000,,Soufriere
"2528",91aeef35-26a3-40d6-bfe0-d53e3c6a9e0e,StLucia,108.830001831055,65.6900024414063,12.7399997711182,18249.44921875,Single-family residential,20.5300006866455,2.62,"1431.95",,2023-01-03T13:15:51.000,,Soufriere
"2529",2751946a-4ff0-487d-bae0-11be5447edde,StLucia,69.1500015258789,33.5999984741211,6.51999998092651,9016.2197265625,Single-family residential,21.4899997711182,4.38,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"2530",7b555910-c743-4569-8a00-175efecc6cfb,StLucia,123.169998168945,72.620002746582,14.0900001525879,19484.23046875,Single-family residential,21.9599990844727,4.17,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"2531",fe546bf2-ea88-4c15-b0ca-86898893c8c2,StLucia,168.809997558594,87.1399993896484,16.8899993896484,22309.490234375,Commercial,27.9699993133545,5.06,"1321.04",,2023-01-03T13:15:51.000,,Soufriere
"2532",66d2ec5f-fa5d-4d80-812d-251fbd825e30,StLucia,164.660003662109,99.6100006103516,19.3199996948242,27963.55078125,Single-family residential,22.0599994659424,5.68,"1447.07",,2023-01-03T13:15:51.000,,Soufriere
"2533",c41e25e2-c3ff-4f19-8a3d-4dd7311f851a,StLucia,130.910003662109,79.6100006103516,15.4399995803833,21865.490234375,Single-family residential,22.4799995422363,5.86,"1415.8",,2023-01-03T13:15:51.000,,Soufriere
"2534",fd7a6781-1641-4779-a56c-da00bfa58c5d,StLucia,126.050003051758,73.9000015258789,14.3400001525879,21290.619140625,Single-family residential,20.0400009155273,3.68,"1485.0",,2023-01-03T13:15:51.000,,Soufriere
"2535",f1e0501e-9383-46cd-a07b-e7ba1f93e457,StLucia,78.5400009155273,42.4900016784668,8.23999977111816,12419.8603515625,Single-family residential,20.6100006103516,5.48,"1506.59",,2023-01-03T13:15:51.000,,Soufriere
"2536",411539a7-3fcd-461b-ae06-dd948c264274,StLucia,211.190002441406,133.949996948242,25.9899997711182,37848.25,Single-family residential,26.2000007629395,4.99,"1456.45",,2023-01-03T13:15:51.000,,Soufriere
"2537",c160493e-ff52-4aa9-88b3-c7ba252234ac,StLucia,141.449996948242,79.870002746582,15.4899997711182,21763.23046875,Single-family residential,22.5100002288818,,"1404.57",,2023-01-03T13:15:51.000,,Soufriere
"2538",7ca4736c-9ff3-4dab-93c0-49affef2da29,StLucia,132.229995727539,81.129997253418,15.75,21949.869140625,Single-family residential,22.0900001525879,3.91,"1393.28",,2023-01-03T13:15:51.000,,Soufriere
"2539",4f953e5e-767d-47d0-83cb-7877fcb8c027,StLucia,88.1800003051758,51.5699996948242,10,15470.6201171875,Single-family residential,22.5200004577637,4.06,"1546.35",,2023-01-03T13:15:51.000,,Soufriere
"2540",ce0a7a6d-965f-4738-935b-f3c8582f5489,StLucia,178.169998168945,98.2699966430664,19.0699996948242,24491.369140625,Single-family residential,23.75,3.71,"1284.61",,2023-01-03T13:15:51.000,,Soufriere
"2541",d3144c5b-f645-4a6a-8bff-00903098ebde,StLucia,172.039993286133,105.309997558594,20.4300003051758,29016.19921875,Single-family residential,22.6800003051758,3.58,"1420.25",,2023-01-03T13:15:51.000,,Soufriere
"2542",7a2c62ae-5ac4-4779-8697-199c37005dd2,StLucia,177.179992675781,108.879997253418,21.1200008392334,29408.849609375,Single-family residential,22.7000007629395,2.42,"1392.35",,2023-01-03T13:15:51.000,,Soufriere
"2543",980ea972-24d8-46ed-a719-454f6b401745,StLucia,486.130004882813,326.820007324219,63.3400001525879,89454.25,Schools,13.3900003433228,6.14,"1412.28",,2023-01-03T13:15:51.000,,Soufriere
"2544",cb380005-cb7d-48ff-836e-ca45b0d5b4db,StLucia,49.4900016784668,14.539999961853,2.8199999332428,4184.509765625,Single-family residential,33.2000007629395,4.73,"1483.0",,2023-01-03T13:15:51.000,,Soufriere
"2545",adc204bb-df6e-4189-b8e1-4d72fca1ffd6,StLucia,151.759994506836,94.0899963378906,18.25,27006.83984375,Single-family residential,22.8999996185303,,"1479.48",,2023-01-03T13:15:51.000,,Soufriere
"2546",13952cdc-a6a8-49a8-abef-2fa78835f95c,StLucia,93.0899963378906,55.1599998474121,10.6999998092651,15144.1796875,Commercial,7.6100001335144,,"1415.09",,2023-01-03T13:15:51.000,,Soufriere
"2547",91c6bde1-419d-4d8d-8892-9cb05aadf4bd,StLucia,184.059997558594,115.690002441406,22.4400005340576,29734.2890625,Single-family residential,20.5900001525879,6.23,"1324.85",,2023-01-03T13:15:51.000,,Soufriere
"2548",3a6e3970-beac-466c-9281-f74ec95c5a3c,StLucia,141.649993896484,65.629997253418,12.7299995422363,19214.83984375,Single-family residential,23.6399993896484,5.84,"1509.13",,2023-01-03T13:15:51.000,,Soufriere
"2549",0c1dc17e-9be1-446b-84f4-68a58327289e,StLucia,130.720001220703,61.1599998474121,11.8699998855591,16705.16015625,Single-family residential,24.9899997711182,2.42,"1407.88",,2023-01-03T13:15:51.000,,Soufriere
"2550",7f4091c2-5ce5-4f71-8d15-ff1872ab4663,StLucia,142.070007324219,85.9499969482422,16.6700000762939,24248.580078125,Commercial,21.5400009155273,8.35,"1454.28",,2023-01-03T13:15:51.000,,Soufriere
"2551",d8c1d10b-fc19-4dec-9f09-ea9724bcd02a,StLucia,60.7599983215332,32.5800018310547,6.32000017166138,9467.830078125,Single-family residential,26.6100006103516,7.22,"1498.0",,2023-01-03T13:15:51.000,,Soufriere
"2552",6541cc8d-4993-412e-bada-06f1aa8ddb71,StLucia,46.810001373291,25.5499992370605,4.96000003814697,7351.72998046875,Single-family residential,23.7399997711182,3.43,"1483.16",,2023-01-03T13:15:51.000,,Soufriere
"2553",e8a071bc-cd3d-47f1-9ae5-f7a575f82ea1,StLucia,137.139999389648,85.5800018310547,16.6000003814697,24647.259765625,Single-family residential,23.6000003814697,4.43,"1484.62",,2023-01-03T13:15:51.000,,Soufriere
"2554",c1eec61d-eb81-4db9-bca5-9fd20f17c2c5,StLucia,189.589996337891,119.150001525879,23.1100006103516,35758.28125,Single-family residential,22.0799999237061,2.38,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"2555",b038dfca-82b5-43f5-8bd4-6302d2124c41,StLucia,185.970001220703,115.029998779297,22.3400001525879,32331.5390625,Single-family residential,24.5200004577637,3.11,"1447.36",,2023-01-03T13:15:51.000,,Soufriere
"2556",a85f54e4-5b0f-4ce0-b20f-9df3a552ecfd,StLucia,27.5699996948242,13.2399997711182,2.5699999332428,3322.5400390625,Single-family residential,22.3799991607666,2.24,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"2557",0088ae8d-35e0-4e35-8a4e-0313054f7c45,StLucia,142.779998779297,88,17.0699996948242,24495.2109375,Single-family residential,23.7700004577637,,"1434.87",,2023-01-03T13:15:51.000,,Soufriere
"2558",84474196-4779-404c-800d-d0fd6600c006,StLucia,129.139999389648,78.6800003051758,15.2600002288818,21798.5390625,Single-family residential,24.3600006103516,,"1428.18",,2023-01-03T13:15:51.000,,Soufriere
"2559",bd806ea4-2913-4d05-87a0-4b9dfbc9c67c,StLucia,96.7099990844727,44.8600006103516,8.69999980926514,13244.25,Single-family residential,25.3600006103516,6,"1522.0",,2023-01-03T13:15:51.000,,Soufriere
"2560",0422efa1-4ac9-4d9a-8d08-44eadf84ec04,StLucia,106.180000305176,59.310001373291,11.5100002288818,14667.7197265625,Single-family residential,27.4500007629395,2.31,"1274.78",,2023-01-03T13:15:51.000,,Soufriere
"2561",4d49f72d-1ecd-4a77-8364-b2e36ddad5a0,StLucia,170.399993896484,106.370002746582,20.6599998474121,31066.359375,Single-family residential,24.2999992370605,3.75,"1503.94",,2023-01-03T13:15:51.000,,Soufriere
"2562",b1bdcca0-2c1b-469c-967e-4227cdb65b36,StLucia,271.769989013672,179.570007324219,34.8400001525879,53891.28125,Single-family residential,24.2199993133545,6.06,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"2563",5b654e2a-a3a4-4dfe-9dcb-b1617e4e6c16,StLucia,110.889999389648,66.379997253418,12.8800001144409,19908.94921875,Single-family residential,23.5300006866455,4.33,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"2564",ec3784ee-bb8c-493b-a2ec-8e673388ae6d,StLucia,101.389999389648,58.1199989318848,11.2700004577637,16922.779296875,Single-family residential,23.9300003051758,4.21,"1500.93",,2023-01-03T13:15:51.000,,Soufriere
"2565",dca9db73-e4eb-4700-a54d-32af923507a8,StLucia,139.600006103516,78.120002746582,15.1499996185303,22737.599609375,Single-family residential,25.3899993896484,2.9,"1500.36",,2023-01-03T13:15:51.000,,Soufriere
